"活动类别","持续时间","开始时间","结束时间","备注"
"交通","00:05","2014-03-29 10:43","2014-03-29 10:48",
"Chaos","00:00","2014-03-29 10:42","2014-03-29 10:43",
"Chaos","01:00","2014-03-29 09:42","2014-03-29 10:43",""
"睡眠","09:32","2014-03-29 00:09","2014-03-29 09:42",""
"交通","01:33","2014-03-28 22:35","2014-03-29 00:09",
"Chaos","01:04","2014-03-28 21:30","2014-03-28 22:35",
"交流","00:14","2014-03-28 21:16","2014-03-28 21:30",
"Chaos","00:18","2014-03-28 20:58","2014-03-28 21:16",
"用餐","01:10","2014-03-28 19:48","2014-03-28 20:58",
"用餐","00:00","2014-03-28 19:48","2014-03-28 19:48",
"Chaos","00:39","2014-03-28 19:08","2014-03-28 19:48",
"工作","02:05","2014-03-28 17:03","2014-03-28 19:08",
"GDG","02:37","2014-03-28 14:25","2014-03-28 17:03",
"Chaos","01:51","2014-03-28 12:34","2014-03-28 14:25",
"交通","00:22","2014-03-28 12:12","2014-03-28 12:34",
"GDG","00:32","2014-03-28 11:39","2014-03-28 12:12",
"工作","01:32","2014-03-28 10:06","2014-03-28 11:39",
"用餐","00:30","2014-03-28 09:35","2014-03-28 10:06",
"交通","00:09","2014-03-28 09:26","2014-03-28 09:35",
"Chaos","01:34","2014-03-28 07:51","2014-03-28 09:26",
"睡眠","05:25","2014-03-28 02:25","2014-03-28 07:51",
"交通","00:32","2014-03-28 01:53","2014-03-28 02:25",
"电影","01:58","2014-03-27 23:55","2014-03-28 01:53",
"交通","00:20","2014-03-27 23:35","2014-03-27 23:55",
"GDG","01:20","2014-03-27 22:14","2014-03-27 23:35",""
"交流","03:47","2014-03-27 18:26","2014-03-27 22:14",""
"GDG","00:33","2014-03-27 17:53","2014-03-27 18:26",
"Chaos","01:17","2014-03-27 16:35","2014-03-27 17:53",
"GDG","01:07","2014-03-27 15:28","2014-03-27 16:35",
"Chaos","01:03","2014-03-27 14:25","2014-03-27 15:28",
"交流","03:23","2014-03-27 11:01","2014-03-27 14:25",
"工作","00:23","2014-03-27 10:38","2014-03-27 11:01",
"交流","00:36","2014-03-27 10:02","2014-03-27 10:38",
"Chaos","00:20","2014-03-27 09:41","2014-03-27 10:02",
"用餐","00:52","2014-03-27 08:49","2014-03-27 09:41",
"交通","00:10","2014-03-27 08:38","2014-03-27 08:49",
"Chaos","00:07","2014-03-27 08:31","2014-03-27 08:38",
"睡眠","06:09","2014-03-27 02:21","2014-03-27 08:31",
"Chaos","00:12","2014-03-27 02:09","2014-03-27 02:21",
"交通","01:23","2014-03-27 00:46","2014-03-27 02:09",
"GDG","01:29","2014-03-26 23:17","2014-03-27 00:46",
"Chaos","00:00","2014-03-26 23:17","2014-03-26 23:17",
"交通","00:14","2014-03-26 23:03","2014-03-26 23:17",
"Chaos","00:02","2014-03-26 23:00","2014-03-26 23:03",
"电影","02:00","2014-03-26 21:00","2014-03-26 23:01",""
"用餐","01:09","2014-03-26 19:51","2014-03-26 21:00",""
"Chaos","00:06","2014-03-26 19:44","2014-03-26 19:51",
"工作","00:35","2014-03-26 19:09","2014-03-26 19:44",
"Chaos","00:12","2014-03-26 18:56","2014-03-26 19:09",
"工作","01:05","2014-03-26 17:51","2014-03-26 18:56",
"Chaos","01:21","2014-03-26 16:29","2014-03-26 17:51",
"工作","02:08","2014-03-26 14:21","2014-03-26 16:29",
"Chaos","02:03","2014-03-26 12:18","2014-03-26 14:21",""
"Chaos","00:12","2014-03-26 12:05","2014-03-26 12:18",
"工作","01:05","2014-03-26 10:59","2014-03-26 12:05",
"工作","00:00","2014-03-26 10:59","2014-03-26 10:59",
"用餐","01:52","2014-03-26 09:07","2014-03-26 10:59",
"交通","00:14","2014-03-26 08:53","2014-03-26 09:07",
"Chaos","00:39","2014-03-26 08:13","2014-03-26 08:53",
"睡眠","07:58","2014-03-26 00:14","2014-03-26 08:13",""
"GDG","01:17","2014-03-25 22:57","2014-03-26 00:14",
"Chaos","00:11","2014-03-25 22:45","2014-03-25 22:57",
"工作","00:51","2014-03-25 21:53","2014-03-25 22:45",
"Chaos","01:04","2014-03-25 20:49","2014-03-25 21:53",
"交流","01:17","2014-03-25 19:32","2014-03-25 20:49",""
"Chaos","01:21","2014-03-25 18:10","2014-03-25 19:32",
"交流","00:29","2014-03-25 17:41","2014-03-25 18:10",
"工作","00:20","2014-03-25 17:21","2014-03-25 17:41",
"Chaos","00:35","2014-03-25 16:46","2014-03-25 17:21",
"工作","02:29","2014-03-25 14:16","2014-03-25 16:46",
"Chaos","01:52","2014-03-25 12:24","2014-03-25 14:16",""
"Chaos","00:16","2014-03-25 12:07","2014-03-25 12:24",
"Chaos","00:00","2014-03-25 12:07","2014-03-25 12:07",
"交流","00:20","2014-03-25 11:47","2014-03-25 12:07",
"OBP","01:41","2014-03-25 10:05","2014-03-25 11:47",
"GDG","00:51","2014-03-25 09:13","2014-03-25 10:05",
"用餐","00:21","2014-03-25 08:52","2014-03-25 09:13",
"交通","00:08","2014-03-25 08:43","2014-03-25 08:52",
"睡眠","06:47","2014-03-25 01:56","2014-03-25 08:43",
"Chaos","01:09","2014-03-25 00:47","2014-03-25 01:56",""
"GDG","02:07","2014-03-24 22:39","2014-03-25 00:47",
"上网","00:00","2014-03-24 22:39","2014-03-24 22:39",
"交通","00:28","2014-03-24 22:11","2014-03-24 22:39",
"交流","04:00","2014-03-24 18:11","2014-03-24 22:11",
"Chaos","01:17","2014-03-24 16:53","2014-03-24 18:11",
"交通","00:06","2014-03-24 16:47","2014-03-24 16:53",
"Chaos","00:00","2014-03-24 16:47","2014-03-24 16:47",
"交流","04:34","2014-03-24 12:12","2014-03-24 16:47",""
"用餐","00:05","2014-03-24 12:07","2014-03-24 12:12",
"Chaos","00:36","2014-03-24 11:30","2014-03-24 12:07",
"阅读","00:03","2014-03-24 11:27","2014-03-24 11:30",
"工作","00:00","2014-03-24 11:27","2014-03-24 11:27",
"交流","01:14","2014-03-24 10:13","2014-03-24 11:27",
"Chaos","00:00","2014-03-24 10:13","2014-03-24 10:13",
"OBP","00:25","2014-03-24 09:47","2014-03-24 10:13",
"Chaos","00:20","2014-03-24 09:27","2014-03-24 09:47",
"用餐","00:17","2014-03-24 09:09","2014-03-24 09:27",
"交通","00:08","2014-03-24 09:00","2014-03-24 09:09",
"购物","00:00","2014-03-24 09:00","2014-03-24 09:00",
"睡眠","09:40","2014-03-23 23:19","2014-03-24 09:00",
"OBP","00:13","2014-03-23 23:06","2014-03-23 23:19",
"Chaos","00:56","2014-03-23 22:09","2014-03-23 23:06",
"电影","03:00","2014-03-23 19:08","2014-03-23 22:09",
"交通","00:13","2014-03-23 18:54","2014-03-23 19:08",
"Chaos","00:36","2014-03-23 18:18","2014-03-23 18:54",
"交通","00:12","2014-03-23 18:05","2014-03-23 18:18",
"GDG","06:55","2014-03-23 11:10","2014-03-23 18:05",
"Chaos","01:18","2014-03-23 09:51","2014-03-23 11:10",
"睡眠","07:50","2014-03-23 02:01","2014-03-23 09:51",
"Chaos","01:22","2014-03-23 00:39","2014-03-23 02:01",""
"GDG","01:21","2014-03-22 23:18","2014-03-23 00:39",
"OBP","01:00","2014-03-22 22:17","2014-03-22 23:18",
"Chaos","00:35","2014-03-22 21:42","2014-03-22 22:17",
"交流","08:00","2014-03-22 13:42","2014-03-22 21:43",""
"用餐","00:24","2014-03-22 13:18","2014-03-22 13:42",""
"交通","01:45","2014-03-22 11:33","2014-03-22 13:18",
"Chaos","00:39","2014-03-22 10:53","2014-03-22 11:33",
"用餐","00:42","2014-03-22 10:11","2014-03-22 10:53",
"Chaos","00:00","2014-03-22 10:10","2014-03-22 10:11",
"Chaos","01:00","2014-03-22 09:10","2014-03-22 10:11",""
"睡眠","08:34","2014-03-22 00:36","2014-03-22 09:10",""
"阅读","03:10","2014-03-21 21:25","2014-03-22 00:36",""
"Chaos","00:22","2014-03-21 21:02","2014-03-21 21:25",
"交通","00:55","2014-03-21 20:07","2014-03-21 21:02",
"交流","04:50","2014-03-21 15:17","2014-03-21 20:07",""
"交流","00:04","2014-03-21 15:12","2014-03-21 15:17",
"工作","01:00","2014-03-21 14:12","2014-03-21 15:12",""
"Chaos","00:39","2014-03-21 13:33","2014-03-21 14:12",""
"用餐","01:12","2014-03-21 12:21","2014-03-21 13:33",
"交流","00:00","2014-03-21 11:11","2014-03-21 11:11",
"交流","01:09","2014-03-21 11:11","2014-03-21 12:21",
"工作","00:35","2014-03-21 10:36","2014-03-21 11:11",
"GDG","00:17","2014-03-21 10:19","2014-03-21 10:36",
"工作","00:45","2014-03-21 09:33","2014-03-21 10:19",
"用餐","00:55","2014-03-21 08:38","2014-03-21 09:33",
"Chaos","00:55","2014-03-21 07:42","2014-03-21 08:38",
"睡眠","06:20","2014-03-21 01:22","2014-03-21 07:42",
"Chaos","00:45","2014-03-21 00:37","2014-03-21 01:22",
"阅读","02:16","2014-03-20 22:20","2014-03-21 00:37",""
"OBP","00:11","2014-03-20 22:09","2014-03-20 22:20",
"交通","00:38","2014-03-20 21:30","2014-03-20 22:09",
"Chaos","00:00","2014-03-20 21:30","2014-03-20 21:30",
"购物","00:00","2014-03-20 21:30","2014-03-20 21:30",
"OBP","00:22","2014-03-20 21:07","2014-03-20 21:30",
"Chaos","00:19","2014-03-20 20:48","2014-03-20 21:07",
"工作","04:22","2014-03-20 16:26","2014-03-20 20:48",
"Chaos","00:52","2014-03-20 15:33","2014-03-20 16:26",
"交流","01:00","2014-03-20 14:33","2014-03-20 15:33",""
"Chaos","01:00","2014-03-20 13:33","2014-03-20 14:33",""
"用餐","01:00","2014-03-20 12:33","2014-03-20 13:33",""
"工作","02:34","2014-03-20 09:58","2014-03-20 12:33",""
"Chaos","01:16","2014-03-20 08:41","2014-03-20 09:58",
"用餐","00:09","2014-03-20 08:31","2014-03-20 08:41",
"交通","00:08","2014-03-20 08:23","2014-03-20 08:31",
"Chaos","00:31","2014-03-20 07:51","2014-03-20 08:23",
"睡眠","07:39","2014-03-20 00:12","2014-03-20 07:51",
"交通","02:10","2014-03-19 22:01","2014-03-20 00:12",
"交流","09:38","2014-03-19 12:23","2014-03-19 22:01",""
"工作","00:45","2014-03-19 11:37","2014-03-19 12:23",""
"工作","00:46","2014-03-19 10:51","2014-03-19 11:37",
"工作","00:00","2014-03-19 10:51","2014-03-19 10:51",
"工作","00:00","2014-03-19 10:51","2014-03-19 10:51",
"Chaos","00:42","2014-03-19 10:08","2014-03-19 10:51",
"GDG","01:32","2014-03-19 08:36","2014-03-19 10:08",""
"用餐","00:14","2014-03-19 08:22","2014-03-19 08:36",
"交通","00:03","2014-03-19 08:18","2014-03-19 08:22",
"Chaos","00:31","2014-03-19 07:46","2014-03-19 08:18",
"睡眠","06:07","2014-03-19 01:39","2014-03-19 07:46",
"交通","01:26","2014-03-19 00:13","2014-03-19 01:39",
"购物","00:00","2014-03-19 00:13","2014-03-19 00:13",
"GDG","01:45","2014-03-18 22:28","2014-03-19 00:13",""
"交通","00:45","2014-03-18 21:42","2014-03-18 22:28",
"电影","02:21","2014-03-18 19:21","2014-03-18 21:42",""
"Chaos","00:40","2014-03-18 18:40","2014-03-18 19:21",
"工作","01:36","2014-03-18 17:04","2014-03-18 18:40",
"Chaos","00:00","2014-03-18 17:04","2014-03-18 17:04",
"交流","01:33","2014-03-18 15:30","2014-03-18 17:03",
"GDG","01:13","2014-03-18 14:16","2014-03-18 15:30",
"交通","00:03","2014-03-18 14:13","2014-03-18 14:16",
"用餐","01:40","2014-03-18 12:32","2014-03-18 14:13",
"交流","00:37","2014-03-18 11:54","2014-03-18 12:32",
"工作","00:00","2014-03-18 11:54","2014-03-18 11:54",
"工作","02:00","2014-03-18 09:54","2014-03-18 11:54",""
"Chaos","00:56","2014-03-18 08:57","2014-03-18 09:54",""
"用餐","00:33","2014-03-18 08:24","2014-03-18 08:57",
"Chaos","00:21","2014-03-18 08:02","2014-03-18 08:24",
"睡眠","06:44","2014-03-18 01:17","2014-03-18 08:02",
"Chaos","01:07","2014-03-18 00:10","2014-03-18 01:17",
"交通","00:19","2014-03-17 23:50","2014-03-18 00:10",
"Chaos","00:04","2014-03-17 23:46","2014-03-17 23:50",
"GDG","01:19","2014-03-17 22:26","2014-03-17 23:46",
"GDG","00:00","2014-03-17 22:26","2014-03-17 22:26",
"Chaos","00:16","2014-03-17 22:09","2014-03-17 22:26",
"OBP","00:38","2014-03-17 21:31","2014-03-17 22:09",""
"用餐","00:46","2014-03-17 20:44","2014-03-17 21:31",
"Chaos","00:06","2014-03-17 20:38","2014-03-17 20:44",
"工作","01:46","2014-03-17 18:51","2014-03-17 20:38",
"Chaos","00:21","2014-03-17 18:30","2014-03-17 18:51",
"工作","01:57","2014-03-17 16:33","2014-03-17 18:30",
"购物","00:02","2014-03-17 16:31","2014-03-17 16:33",
"GDG","00:54","2014-03-17 15:36","2014-03-17 16:31",
"工作","00:43","2014-03-17 14:52","2014-03-17 15:36",
"Chaos","00:32","2014-03-17 14:20","2014-03-17 14:52",
"交通","00:35","2014-03-17 13:44","2014-03-17 14:20",
"用餐","00:26","2014-03-17 13:17","2014-03-17 13:44",
"交流","02:18","2014-03-17 10:59","2014-03-17 13:17",
"工作","00:45","2014-03-17 10:14","2014-03-17 10:59",
"Chaos","01:08","2014-03-17 09:05","2014-03-17 10:14",
"用餐","00:10","2014-03-17 08:55","2014-03-17 09:05",
"Chaos","00:00","2014-03-17 08:54","2014-03-17 08:55",
"用餐","00:10","2014-03-17 08:44","2014-03-17 08:54",
"Chaos","01:01","2014-03-17 07:43","2014-03-17 08:44",
"Chaos","00:00","2014-03-17 00:42","2014-03-17 00:42",
"睡眠","07:00","2014-03-17 00:42","2014-03-17 07:43",""
"交通","15:29","2014-03-16 09:12","2014-03-17 00:42",
"Chaos","01:23","2014-03-16 07:49","2014-03-16 09:12",
"睡眠","06:13","2014-03-16 01:35","2014-03-16 07:49",
"家务","05:39","2014-03-15 19:56","2014-03-16 01:35",
"交通","00:08","2014-03-15 19:48","2014-03-15 19:56",
"用餐","01:34","2014-03-15 18:13","2014-03-15 19:48",""
"GDG","07:40","2014-03-15 10:32","2014-03-15 18:13",""
"Chaos","03:15","2014-03-15 07:16","2014-03-15 10:32",
"睡眠","05:04","2014-03-15 02:12","2014-03-15 07:16",
"睡眠","02:00","2014-03-15 00:12","2014-03-15 02:12",""
"阅读","21:00","2014-03-14 21:12","2014-03-14 00:12",""
"家务","01:30","2014-03-14 19:42","2014-03-14 21:12",""
"用餐","00:20","2014-03-14 19:22","2014-03-14 19:42",
"GDG","01:58","2014-03-14 17:24","2014-03-14 19:22",
"工作","02:47","2014-03-14 14:36","2014-03-14 17:24",
"Chaos","02:46","2014-03-14 11:50","2014-03-14 14:36",
"GDG","00:28","2014-03-14 11:21","2014-03-14 11:50",
"交流","00:53","2014-03-14 10:28","2014-03-14 11:21",
"GDG","01:02","2014-03-14 09:25","2014-03-14 10:28",""
"Chaos","01:12","2014-03-14 08:13","2014-03-14 09:25",
"交通","00:09","2014-03-14 08:03","2014-03-14 08:13",
"Chaos","00:36","2014-03-14 07:26","2014-03-14 08:03",
"睡眠","05:54","2014-03-14 01:32","2014-03-14 07:26",
"Chaos","00:02","2014-03-14 01:30","2014-03-14 01:32",
"Chaos","01:50","2014-03-13 23:42","2014-03-14 01:32",""
"GDG","00:28","2014-03-13 23:31","2014-03-14 00:00",""
"家务","00:30","2014-03-13 21:30","2014-03-13 22:00",""
"交通","00:36","2014-03-13 20:53","2014-03-13 21:30",""
"Chaos","00:06","2014-03-13 20:46","2014-03-13 20:53",
"GDG","00:55","2014-03-13 19:51","2014-03-13 20:46",""
"工作","01:01","2014-03-13 18:49","2014-03-13 19:51",
"Chaos","00:03","2014-03-13 18:46","2014-03-13 18:49",
"交流","00:14","2014-03-13 18:32","2014-03-13 18:46",
"Chaos","00:02","2014-03-13 18:30","2014-03-13 18:32",
"工作","02:02","2014-03-13 16:28","2014-03-13 18:30",
"工作","00:00","2014-03-13 16:28","2014-03-13 16:28",
"GDG","00:54","2014-03-13 15:34","2014-03-13 16:28",
"上网","00:37","2014-03-13 14:56","2014-03-13 15:34",
"交通","00:14","2014-03-13 14:41","2014-03-13 14:56",
"Chaos","02:26","2014-03-13 12:15","2014-03-13 14:41",
"交流","01:00","2014-03-13 11:15","2014-03-13 12:15",""
"GDG","02:12","2014-03-13 09:02","2014-03-13 11:15",""
"家务","01:21","2014-03-13 07:42","2014-03-13 09:03",""
"睡眠","06:40","2014-03-13 01:02","2014-03-13 07:42",""
"GDG","21:03","2014-03-12 22:03","2014-03-12 01:00",""
"家务","01:21","2014-03-12 20:41","2014-03-12 22:02",""
"交通","00:20","2014-03-12 20:21","2014-03-12 20:41",
"工作","00:00","2014-03-12 20:21","2014-03-12 20:21",
"交通","00:00","2014-03-12 20:21","2014-03-12 20:21",
"用餐","01:39","2014-03-12 18:41","2014-03-12 20:21",""
"交流","00:13","2014-03-12 18:28","2014-03-12 18:41",
"Chaos","00:07","2014-03-12 18:20","2014-03-12 18:28",
"GDG","00:55","2014-03-12 17:25","2014-03-12 18:20",
"工作","02:40","2014-03-12 14:45","2014-03-12 17:25",
"Chaos","02:37","2014-03-12 12:08","2014-03-12 14:45",
"工作","01:28","2014-03-12 10:39","2014-03-12 12:08",
"Chaos","00:20","2014-03-12 10:18","2014-03-12 10:39",
"工作","00:43","2014-03-12 09:35","2014-03-12 10:18",
"Chaos","00:09","2014-03-12 09:26","2014-03-12 09:35",
"家务","01:06","2014-03-12 08:26","2014-03-12 09:32",""
"睡眠","06:25","2014-03-12 02:00","2014-03-12 08:26",""
"交流","05:43","2014-03-11 20:17","2014-03-12 02:00",
"OBP","00:12","2014-03-11 20:04","2014-03-11 20:17",
"Chaos","00:04","2014-03-11 20:00","2014-03-11 20:04",
"GDG","00:15","2014-03-11 19:44","2014-03-11 20:00",
"工作","00:59","2014-03-11 18:45","2014-03-11 19:44",
"GDG","00:49","2014-03-11 17:56","2014-03-11 18:45",""
"家务","00:07","2014-03-11 17:49","2014-03-11 17:56",
"工作","00:29","2014-03-11 17:19","2014-03-11 17:49",
"家务","00:04","2014-03-11 17:15","2014-03-11 17:19",
"工作","00:12","2014-03-11 17:03","2014-03-11 17:15",
"Chaos","00:19","2014-03-11 16:43","2014-03-11 17:02",
"工作","02:00","2014-03-11 14:43","2014-03-11 16:43",
"Chaos","00:03","2014-03-11 14:39","2014-03-11 14:43",
"交通","01:51","2014-03-11 12:48","2014-03-11 14:39",
"工作","00:53","2014-03-11 11:55","2014-03-11 12:48",
"Chaos","00:39","2014-03-11 11:15","2014-03-11 11:55",
"GDG","00:36","2014-03-11 10:39","2014-03-11 11:15",
"Chaos","00:23","2014-03-11 10:15","2014-03-11 10:39",
"工作","01:06","2014-03-11 09:08","2014-03-11 10:15",
"Chaos","00:57","2014-03-11 08:11","2014-03-11 09:08",
"睡眠","06:36","2014-03-11 01:35","2014-03-11 08:11",
"Chaos","01:16","2014-03-11 00:18","2014-03-11 01:35",
"交通","00:53","2014-03-10 23:25","2014-03-11 00:18",
"工作","00:00","2014-03-10 21:10","2014-03-10 21:10",
"GDG","02:14","2014-03-10 21:10","2014-03-10 23:25",""
"OBP","00:55","2014-03-10 20:14","2014-03-10 21:10",
"GDG","00:06","2014-03-10 20:07","2014-03-10 20:14",
"交流","00:10","2014-03-10 19:57","2014-03-10 20:07",
"Chaos","00:41","2014-03-10 19:16","2014-03-10 19:57",
"GDG","00:10","2014-03-10 19:06","2014-03-10 19:16",
"交流","00:01","2014-03-10 19:04","2014-03-10 19:06",
"Chaos","00:01","2014-03-10 19:03","2014-03-10 19:04",
"GDG","01:04","2014-03-10 17:58","2014-03-10 19:03",
"OBP","00:37","2014-03-10 17:20","2014-03-10 17:58",
"GDG","00:26","2014-03-10 16:54","2014-03-10 17:20",
"Chaos","00:39","2014-03-10 16:14","2014-03-10 16:54",
"工作","01:14","2014-03-10 15:00","2014-03-10 16:14",
"Chaos","00:13","2014-03-10 14:47","2014-03-10 15:00",
"交通","00:08","2014-03-10 14:39","2014-03-10 14:47",
"Chaos","01:31","2014-03-10 13:07","2014-03-10 14:39",
"用餐","00:11","2014-03-10 12:56","2014-03-10 13:07",
"交流","00:25","2014-03-10 12:30","2014-03-10 12:56",
"GDG","01:46","2014-03-10 10:43","2014-03-10 12:30",
"交流","01:28","2014-03-10 09:15","2014-03-10 10:43",""
"家务","01:07","2014-03-10 08:07","2014-03-10 09:15",""
"睡眠","04:56","2014-03-10 03:11","2014-03-10 08:07",
"Chaos","00:28","2014-03-10 02:43","2014-03-10 03:11",
"GDG","01:28","2014-03-10 01:14","2014-03-10 02:43",
"交流","00:00","2014-03-10 01:14","2014-03-10 01:14",
"交通","00:08","2014-03-10 01:06","2014-03-10 01:14",""
"交流","02:11","2014-03-09 22:57","2014-03-10 01:08",""
"家务","01:49","2014-03-09 20:58","2014-03-09 22:47",""
"用餐","02:56","2014-03-09 18:00","2014-03-09 20:56",""
"交通","00:40","2014-03-09 17:14","2014-03-09 17:54",""
"购物","07:10","2014-03-09 10:03","2014-03-09 17:14",
"Chaos","00:00","2014-03-09 07:14","2014-03-09 07:14",
"Chaos","02:49","2014-03-09 07:14","2014-03-09 10:03",
"睡眠","06:23","2014-03-09 00:50","2014-03-09 07:14",
"GDG","04:24","2014-03-08 20:26","2014-03-09 00:50",
"用餐","02:17","2014-03-08 18:08","2014-03-08 20:26",
"GDG","06:03","2014-03-08 12:04","2014-03-08 18:08",
"GDG","03:00","2014-03-08 09:04","2014-03-08 12:04",
"用餐","00:31","2014-03-08 08:32","2014-03-08 09:04",
"家务","01:03","2014-03-08 07:29","2014-03-08 08:32",
"Chaos","00:00","2014-03-08 07:29","2014-03-08 07:29",
"睡眠","05:56","2014-03-08 01:32","2014-03-08 07:29",
"阅读","01:12","2014-03-08 00:20","2014-03-08 01:32",
"Chaos","00:56","2014-03-07 23:24","2014-03-08 00:20",
"交通","01:04","2014-03-07 22:19","2014-03-07 23:24",
"工作","00:24","2014-03-07 21:54","2014-03-07 22:19",
"GDG","03:26","2014-03-07 18:28","2014-03-07 21:54",
"交流","01:08","2014-03-07 17:20","2014-03-07 18:28",
"Chaos","01:18","2014-03-07 16:02","2014-03-07 17:20",""
"用餐","00:32","2014-03-07 15:29","2014-03-07 16:02",
"交流","01:00","2014-03-07 14:29","2014-03-07 15:30",""
"Chaos","00:51","2014-03-07 13:37","2014-03-07 14:29",""
"交通","00:23","2014-03-07 13:14","2014-03-07 13:37",
"工作","01:52","2014-03-07 11:22","2014-03-07 13:14",
"交流","01:05","2014-03-07 10:17","2014-03-07 11:22",
"工作","00:37","2014-03-07 09:40","2014-03-07 10:17",
"Chaos","00:05","2014-03-07 09:34","2014-03-07 09:40",
"交通","00:11","2014-03-07 09:23","2014-03-07 09:34",
"家务","00:56","2014-03-07 08:26","2014-03-07 09:23",
"交通","00:15","2014-03-07 08:11","2014-03-07 08:26",
"家务","00:28","2014-03-07 07:42","2014-03-07 08:11",
"Chaos","01:00","2014-03-07 06:42","2014-03-07 07:42",
"睡眠","05:07","2014-03-07 01:34","2014-03-07 06:42",
"Chaos","00:48","2014-03-07 00:46","2014-03-07 01:34",
"工作","01:54","2014-03-06 22:51","2014-03-07 00:46",
"GDG","00:00","2014-03-06 22:51","2014-03-06 22:51",
"Chaos","00:15","2014-03-06 22:35","2014-03-06 22:51",
"家务","01:04","2014-03-06 21:31","2014-03-06 22:35",
"用餐","00:31","2014-03-06 20:59","2014-03-06 21:31",
"交通","00:20","2014-03-06 20:38","2014-03-06 20:59",
"工作","01:35","2014-03-06 19:03","2014-03-06 20:38",
"工作","00:04","2014-03-06 18:58","2014-03-06 19:03",""
"OBP","00:02","2014-03-06 18:55","2014-03-06 18:58",
"Chaos","00:10","2014-03-06 18:45","2014-03-06 18:55",
"工作","02:31","2014-03-06 16:14","2014-03-06 18:45",
"交流","00:28","2014-03-06 15:46","2014-03-06 16:14",""
"Chaos","01:05","2014-03-06 14:40","2014-03-06 15:46",
"家务","00:15","2014-03-06 14:25","2014-03-06 14:40",
"Chaos","01:31","2014-03-06 12:54","2014-03-06 14:25",
"用餐","00:20","2014-03-06 12:34","2014-03-06 12:54",
"交通","00:12","2014-03-06 12:21","2014-03-06 12:34",
"交流","01:23","2014-03-06 10:58","2014-03-06 12:21",
"Chaos","00:36","2014-03-06 10:21","2014-03-06 10:58",
"Pt0","00:38","2014-03-06 09:42","2014-03-06 10:21",
