"活动类别","持续时间","开始时间","结束时间","备注"
"交流","02:46","2014-11-09 14:04","2014-11-09 16:50",
"交通","00:16","2014-11-09 13:47","2014-11-09 14:04",
"用餐","00:47","2014-11-09 13:00","2014-11-09 13:47",
"Chaos","03:05","2014-11-09 09:54","2014-11-09 13:00",
"家务","01:04","2014-11-09 08:50","2014-11-09 09:55",""
"睡眠","08:23","2014-11-09 00:27","2014-11-09 08:50",""
"家务","02:15","2014-11-08 22:12","2014-11-09 00:27",
"Chaos","03:13","2014-11-08 18:58","2014-11-08 22:12",
"交通","01:23","2014-11-08 17:35","2014-11-08 18:58",
"交流","01:36","2014-11-08 15:59","2014-11-08 17:35",""
"交流","01:31","2014-11-08 14:27","2014-11-08 15:59",
"GDG","00:04","2014-11-08 14:23","2014-11-08 14:27",
"交通","00:39","2014-11-08 13:43","2014-11-08 14:23",
"家务","01:07","2014-11-08 12:36","2014-11-08 13:43",
"用餐","00:16","2014-11-08 12:19","2014-11-08 12:36",""
"家务","00:25","2014-11-08 11:54","2014-11-08 12:19",
"交通","00:14","2014-11-08 11:39","2014-11-08 11:54",
"Chaos","02:50","2014-11-08 08:49","2014-11-08 11:39",
"家务","00:43","2014-11-08 08:06","2014-11-08 08:49",
"睡眠","06:41","2014-11-08 01:24","2014-11-08 08:06",
"Chaos","04:46","2014-11-07 20:38","2014-11-08 01:24",
"交通","00:33","2014-11-07 20:04","2014-11-07 20:37",
"用餐","01:09","2014-11-07 18:55","2014-11-07 20:04",
"交通","00:30","2014-11-07 18:25","2014-11-07 18:55",
"GDG","01:25","2014-11-07 16:59","2014-11-07 18:25",
"Chaos","00:13","2014-11-07 16:46","2014-11-07 16:59",
"交流","00:45","2014-11-07 16:00","2014-11-07 16:46",
"Chaos","00:29","2014-11-07 15:31","2014-11-07 16:00",
"交流","00:28","2014-11-07 15:02","2014-11-07 15:31",
"交通","00:23","2014-11-07 14:39","2014-11-07 15:02",
"交通","00:00","2014-11-07 14:38","2014-11-07 14:39",
"Chaos","01:46","2014-11-07 12:52","2014-11-07 14:38",
"用餐","00:13","2014-11-07 12:38","2014-11-07 12:52",
"交通","00:31","2014-11-07 12:07","2014-11-07 12:38",
"Chaos","00:45","2014-11-07 11:22","2014-11-07 12:07",
"GDG","00:56","2014-11-07 10:25","2014-11-07 11:22",
"Chaos","01:39","2014-11-07 08:45","2014-11-07 10:25",
"用餐","00:30","2014-11-07 08:15","2014-11-07 08:45",
"家务","01:00","2014-11-07 07:14","2014-11-07 08:15",
"睡眠","05:54","2014-11-07 01:19","2014-11-07 07:14",
"Chaos","01:37","2014-11-06 23:42","2014-11-07 01:19",
"交通","01:01","2014-11-06 22:41","2014-11-06 23:42",
"GDG","02:17","2014-11-06 20:23","2014-11-06 22:41",
"Chaos","01:31","2014-11-06 18:52","2014-11-06 20:23",
"GDG","02:21","2014-11-06 16:30","2014-11-06 18:52",""
"家务","01:47","2014-11-06 14:42","2014-11-06 16:30",
"交通","00:23","2014-11-06 14:19","2014-11-06 14:42",
"Chaos","01:01","2014-11-06 13:17","2014-11-06 14:19",
"家务","00:43","2014-11-06 12:34","2014-11-06 13:17",
"交通","00:16","2014-11-06 12:18","2014-11-06 12:34",
"家务","00:12","2014-11-06 12:05","2014-11-06 12:18",
"Chaos","01:04","2014-11-06 11:00","2014-11-06 12:05",
"家务","00:14","2014-11-06 10:46","2014-11-06 11:00",
"交流","00:54","2014-11-06 09:51","2014-11-06 10:46",""
"GDG","01:10","2014-11-06 08:41","2014-11-06 09:51",
"用餐","00:37","2014-11-06 08:04","2014-11-06 08:41",
"交通","00:19","2014-11-06 07:44","2014-11-06 08:04",
"家务","00:36","2014-11-06 07:08","2014-11-06 07:44",
"睡眠","06:35","2014-11-06 00:33","2014-11-06 07:08",
"Chaos","01:59","2014-11-05 22:33","2014-11-06 00:33",
"交通","00:29","2014-11-05 22:03","2014-11-05 22:33",
"Chaos","02:25","2014-11-05 19:37","2014-11-05 22:03",
"家务","00:02","2014-11-05 19:35","2014-11-05 19:37",""
"Chaos","02:47","2014-11-05 16:47","2014-11-05 19:35",
"GDG","00:46","2014-11-05 16:00","2014-11-05 16:47",""
"交通","00:08","2014-11-05 15:52","2014-11-05 16:00",
"就医","01:22","2014-11-05 14:29","2014-11-05 15:52",
"交通","00:28","2014-11-05 14:00","2014-11-05 14:29",
"Chaos","00:31","2014-11-05 13:29","2014-11-05 14:00",
"用餐","00:40","2014-11-05 12:48","2014-11-05 13:29",
"交通","00:30","2014-11-05 12:18","2014-11-05 12:48",
"GDG","00:35","2014-11-05 11:42","2014-11-05 12:18",
"Chaos","00:57","2014-11-05 10:44","2014-11-05 11:42",
"GDG","01:42","2014-11-05 09:02","2014-11-05 10:44",""
"交通","01:02","2014-11-05 08:00","2014-11-05 09:02",
"家务","00:47","2014-11-05 07:12","2014-11-05 08:00",
"睡眠","06:49","2014-11-05 00:23","2014-11-05 07:12",
"家务","02:43","2014-11-04 21:39","2014-11-05 00:23",
"用餐","00:45","2014-11-04 20:54","2014-11-04 21:39",
"交通","01:01","2014-11-04 19:52","2014-11-04 20:54",
"GDG","03:16","2014-11-04 16:35","2014-11-04 19:52",
"Chaos","00:28","2014-11-04 16:06","2014-11-04 16:35",
"家务","00:18","2014-11-04 15:48","2014-11-04 16:06",
"Chaos","00:23","2014-11-04 15:25","2014-11-04 15:48",
"交通","00:08","2014-11-04 15:16","2014-11-04 15:25",
"电影","01:53","2014-11-04 13:22","2014-11-04 15:16",
"交通","00:11","2014-11-04 13:11","2014-11-04 13:22",
"Chaos","00:03","2014-11-04 13:07","2014-11-04 13:10",
"用餐","00:36","2014-11-04 12:30","2014-11-04 13:07",
"交通","00:22","2014-11-04 12:08","2014-11-04 12:30",
"GDG","00:40","2014-11-04 11:28","2014-11-04 12:08",
"Chaos","00:48","2014-11-04 10:39","2014-11-04 11:28",
"GDG","00:35","2014-11-04 10:04","2014-11-04 10:39",
"Chaos","01:36","2014-11-04 08:27","2014-11-04 10:04",
"家务","01:15","2014-11-04 07:12","2014-11-04 08:27",
"睡眠","07:01","2014-11-04 00:11","2014-11-04 07:12",
"Chaos","01:58","2014-11-03 22:12","2014-11-04 00:11",
"交通","00:37","2014-11-03 21:35","2014-11-03 22:12",
"Chaos","00:49","2014-11-03 20:45","2014-11-03 21:35",
"交流","03:11","2014-11-03 17:33","2014-11-03 20:45",
"Chaos","00:07","2014-11-03 17:25","2014-11-03 17:33",
"GDG","01:47","2014-11-03 15:38","2014-11-03 17:25",
"家务","00:06","2014-11-03 15:31","2014-11-03 15:38",
"GDG","00:19","2014-11-03 15:12","2014-11-03 15:31",
"家务","00:06","2014-11-03 15:05","2014-11-03 15:12",
"Chaos","00:02","2014-11-03 15:03","2014-11-03 15:05",
"交通","00:03","2014-11-03 14:59","2014-11-03 15:03",
"Chaos","00:41","2014-11-03 14:17","2014-11-03 14:59",
"用餐","00:24","2014-11-03 13:53","2014-11-03 14:17",
"交通","00:32","2014-11-03 13:20","2014-11-03 13:53",
"GDG","01:09","2014-11-03 12:10","2014-11-03 13:20",""
"OBP","02:09","2014-11-03 10:00","2014-11-03 12:10",
"Chaos","01:05","2014-11-03 08:55","2014-11-03 10:00",
"交通","00:40","2014-11-03 08:14","2014-11-03 08:55",
"家务","00:35","2014-11-03 07:38","2014-11-03 08:14",
"睡眠","07:07","2014-11-03 00:30","2014-11-03 07:38",
"Chaos","03:32","2014-11-02 20:58","2014-11-03 00:30",
"家务","00:28","2014-11-02 20:29","2014-11-02 20:58",
"交通","00:13","2014-11-02 20:15","2014-11-02 20:29",
"家务","00:32","2014-11-02 19:42","2014-11-02 20:15",
"运动","00:36","2014-11-02 19:06","2014-11-02 19:42",
"家务","00:42","2014-11-02 18:23","2014-11-02 19:06",
"交通","00:01","2014-11-02 18:22","2014-11-02 18:23",
"用餐","01:14","2014-11-02 17:07","2014-11-02 18:22",
"交通","00:13","2014-11-02 16:53","2014-11-02 17:07",
"交流","01:09","2014-11-02 15:40","2014-11-02 16:50",""
"Chaos","00:35","2014-11-02 15:05","2014-11-02 15:40",""
"交通","00:33","2014-11-02 14:32","2014-11-02 15:05",
"家务","01:26","2014-11-02 13:05","2014-11-02 14:32",
"交通","01:04","2014-11-02 12:01","2014-11-02 13:05",
"家务","00:28","2014-11-02 11:32","2014-11-02 12:01",
"交通","00:47","2014-11-02 10:44","2014-11-02 11:32",
"家务","01:47","2014-11-02 08:56","2014-11-02 10:44",
"睡眠","07:58","2014-11-02 00:58","2014-11-02 08:56",
"Chaos","00:55","2014-11-02 00:02","2014-11-02 00:58",
"GDG","02:09","2014-11-01 21:52","2014-11-02 00:02",
"家务","00:13","2014-11-01 21:39","2014-11-01 21:52",
"交通","01:01","2014-11-01 20:38","2014-11-01 21:39",
"购物","00:59","2014-11-01 19:38","2014-11-01 20:38",""
"Chaos","00:10","2014-11-01 19:27","2014-11-01 19:38",
"用餐","00:39","2014-11-01 18:45","2014-11-01 19:25",""
"交通","00:17","2014-11-01 18:27","2014-11-01 18:45",""
"Chaos","00:17","2014-11-01 18:10","2014-11-01 18:27",
"交流","01:30","2014-11-01 16:39","2014-11-01 18:10",""
"家务","00:04","2014-11-01 16:34","2014-11-01 16:39",
"Chaos","00:43","2014-11-01 15:51","2014-11-01 16:34",
"交通","00:18","2014-11-01 15:32","2014-11-01 15:51",
"Chaos","01:31","2014-11-01 14:00","2014-11-01 15:32",
"交通","00:45","2014-11-01 13:15","2014-11-01 14:00",
"OBP","00:23","2014-11-01 12:51","2014-11-01 13:15",
"Chaos","00:09","2014-11-01 12:41","2014-11-01 12:51",
"GDG","01:37","2014-11-01 11:03","2014-11-01 12:41",""
"交通","00:11","2014-11-01 10:51","2014-11-01 11:03",
"家务","01:11","2014-11-01 09:39","2014-11-01 10:51",""
"家务","01:01","2014-11-01 08:38","2014-11-01 09:39",""
"睡眠","07:02","2014-11-01 01:35","2014-11-01 08:38",
"Chaos","02:56","2014-10-31 22:39","2014-11-01 01:35",

"活动类别","持续时间","%"
"睡眠","207:46","27.93"
"Chaos","148:05","19.90"
"GDG","112:24","15.11"
"家务","85:36","11.51"
"交通","68:55","9.26"
"交流","40:53","5.50"
"用餐","40:04","5.39"
"OBP","09:18","1.25"
"电影","08:47","1.18"
"购物","06:59","0.94"
"学习","03:04","0.41"
"工作","02:34","0.35"
"阅读","02:15","0.30"
"运动","02:12","0.30"
"就医","01:22","0.19"
"娱乐","01:00","0.13"
"上网","01:00","0.13"
"Untracked time","01:38","0.22"
