"活动类别","持续时间","开始时间","结束时间","备注"
"Chaos","00:00","2014-08-29 00:14","2014-08-29 00:14",
"用餐","02:03","2014-08-28 22:11","2014-08-29 00:14",
"交通","02:19","2014-08-28 19:51","2014-08-28 22:11",
"Chaos","00:24","2014-08-28 19:27","2014-08-28 19:51",
"交通","02:34","2014-08-28 16:52","2014-08-28 19:27",
"用餐","00:32","2014-08-28 16:20","2014-08-28 16:52",
"交通","02:07","2014-08-28 14:13","2014-08-28 16:20",
"Chaos","00:13","2014-08-28 14:00","2014-08-28 14:13",""
"交通","01:25","2014-08-28 12:34","2014-08-28 14:00",""
"娱乐","05:06","2014-08-28 07:28","2014-08-28 12:34",
"睡眠","04:00","2014-08-28 03:27","2014-08-28 07:28",
"Chaos","03:35","2014-08-27 23:52","2014-08-28 03:27",
"用餐","02:05","2014-08-27 21:47","2014-08-27 23:52",
"家务","01:19","2014-08-27 20:28","2014-08-27 21:47",
"交通","00:20","2014-08-27 20:07","2014-08-27 20:28",
"家务","00:00","2014-08-27 20:07","2014-08-27 20:07",
"交通","02:55","2014-08-27 17:12","2014-08-27 20:07",
"Chaos","00:13","2014-08-27 16:58","2014-08-27 17:12",
"用餐","00:39","2014-08-27 16:18","2014-08-27 16:58",
"交通","00:11","2014-08-27 16:07","2014-08-27 16:18",
"Chaos","00:02","2014-08-27 16:04","2014-08-27 16:07",
"交通","01:39","2014-08-27 14:25","2014-08-27 16:04",
"娱乐","02:17","2014-08-27 12:07","2014-08-27 14:25",
"交通","01:01","2014-08-27 11:05","2014-08-27 12:07",
"家务","01:47","2014-08-27 09:17","2014-08-27 11:05",
"睡眠","07:59","2014-08-27 01:15","2014-08-27 09:15",""
"Chaos","02:49","2014-08-26 22:26","2014-08-27 01:15",""
"用餐","01:03","2014-08-26 21:22","2014-08-26 22:26",""
"Chaos","00:19","2014-08-26 21:02","2014-08-26 21:22",
"交通","00:54","2014-08-26 20:08","2014-08-26 21:02",
"Chaos","00:00","2014-08-26 20:08","2014-08-26 20:08",
"交通","00:38","2014-08-26 19:30","2014-08-26 20:08",
"娱乐","00:35","2014-08-26 18:54","2014-08-26 19:30",
"交通","00:54","2014-08-26 18:00","2014-08-26 18:54",
"Chaos","00:05","2014-08-26 17:55","2014-08-26 18:00",""
"交通","01:50","2014-08-26 16:04","2014-08-26 17:55",""
"Chaos","00:10","2014-08-26 15:53","2014-08-26 16:04",
"用餐","00:59","2014-08-26 14:50","2014-08-26 15:50",""
"Chaos","00:59","2014-08-26 13:51","2014-08-26 14:50",""
"娱乐","01:47","2014-08-26 12:03","2014-08-26 13:51",
"家务","02:20","2014-08-26 09:43","2014-08-26 12:03",
"睡眠","08:59","2014-08-26 00:43","2014-08-26 09:43",
"运动","01:18","2014-08-25 23:25","2014-08-26 00:43",
"Chaos","01:02","2014-08-25 22:23","2014-08-25 23:25",
"用餐","01:00","2014-08-25 21:20","2014-08-25 22:20",""
"交通","00:40","2014-08-25 20:39","2014-08-25 21:20",""
"娱乐","00:33","2014-08-25 20:06","2014-08-25 20:39",
"娱乐","01:00","2014-08-25 19:05","2014-08-25 20:05",""
"交通","02:57","2014-08-25 16:07","2014-08-25 19:05",""
"用餐","00:59","2014-08-25 15:05","2014-08-25 16:05",""
"交通","00:56","2014-08-25 14:09","2014-08-25 15:05",""
"娱乐","01:24","2014-08-25 12:45","2014-08-25 14:09",
"运动","01:00","2014-08-25 11:45","2014-08-25 12:45",""
"交通","00:25","2014-08-25 11:19","2014-08-25 11:45",""
"用餐","02:04","2014-08-25 09:15","2014-08-25 11:19",""
"睡眠","07:00","2014-08-25 02:15","2014-08-25 09:15",""
"家务","01:00","2014-08-25 00:15","2014-08-25 01:15",""
"用餐","02:00","2014-08-24 22:15","2014-08-25 00:15",""
"交通","03:29","2014-08-24 18:45","2014-08-24 22:15",""
"Chaos","00:00","2014-08-24 18:45","2014-08-24 18:45",
"娱乐","01:00","2014-08-24 17:45","2014-08-24 18:45",""
"交通","02:40","2014-08-24 15:05","2014-08-24 17:45",""
"Chaos","01:48","2014-08-24 13:16","2014-08-24 15:05",
"交通","16:55","2014-08-23 20:21","2014-08-24 13:16",
"用餐","00:42","2014-08-23 19:39","2014-08-23 20:21",
"Chaos","02:22","2014-08-23 17:17","2014-08-23 19:39",
"睡眠","03:00","2014-08-23 14:15","2014-08-23 17:15",""
"用餐","02:00","2014-08-23 12:15","2014-08-23 14:15",""
"交通","02:12","2014-08-23 10:02","2014-08-23 12:15",""
"Chaos","00:28","2014-08-23 09:34","2014-08-23 10:02",
"家务","01:10","2014-08-23 08:23","2014-08-23 09:34",
"睡眠","06:36","2014-08-23 01:46","2014-08-23 08:23",
"Chaos","03:12","2014-08-22 22:33","2014-08-23 01:46",
"家务","00:59","2014-08-22 21:34","2014-08-22 22:33",
"交通","00:12","2014-08-22 21:22","2014-08-22 21:34",
"用餐","00:35","2014-08-22 20:47","2014-08-22 21:22",
"Chaos","00:22","2014-08-22 20:24","2014-08-22 20:47",
"工作","01:01","2014-08-22 19:22","2014-08-22 20:24",
"Chaos","00:48","2014-08-22 18:34","2014-08-22 19:22",
"家务","00:26","2014-08-22 18:07","2014-08-22 18:34",
"工作","01:31","2014-08-22 16:36","2014-08-22 18:07",
"Chaos","01:35","2014-08-22 15:01","2014-08-22 16:36",
"交通","00:16","2014-08-22 14:45","2014-08-22 15:01",""
"Chaos","01:58","2014-08-22 12:46","2014-08-22 14:45",
"Chaos","00:51","2014-08-22 11:55","2014-08-22 12:46",
"阅读","01:27","2014-08-22 10:27","2014-08-22 11:55",
"Chaos","00:56","2014-08-22 09:31","2014-08-22 10:27",
"用餐","00:21","2014-08-22 09:09","2014-08-22 09:31",
"交通","00:23","2014-08-22 08:45","2014-08-22 09:09",
"家务","00:34","2014-08-22 08:10","2014-08-22 08:45",
"睡眠","08:08","2014-08-22 00:02","2014-08-22 08:10",
"Chaos","00:38","2014-08-21 23:24","2014-08-22 00:02",
"用餐","00:46","2014-08-21 22:38","2014-08-21 23:24",
"交通","00:51","2014-08-21 21:46","2014-08-21 22:38",
"工作","00:45","2014-08-21 21:01","2014-08-21 21:46",
"GDG","02:54","2014-08-21 18:06","2014-08-21 21:01",
"交流","02:10","2014-08-21 15:55","2014-08-21 18:06",
"工作","00:50","2014-08-21 15:05","2014-08-21 15:55",
"Chaos","00:22","2014-08-21 14:43","2014-08-21 15:05",
"交通","00:25","2014-08-21 14:17","2014-08-21 14:43",
"Chaos","01:14","2014-08-21 13:03","2014-08-21 14:17",
"交通","00:41","2014-08-21 12:22","2014-08-21 13:03",
"交流","01:05","2014-08-21 11:16","2014-08-21 12:22",
"GDG","01:03","2014-08-21 10:13","2014-08-21 11:16",
"工作","00:17","2014-08-21 09:55","2014-08-21 10:13",
"交通","00:37","2014-08-21 09:17","2014-08-21 09:55",
"用餐","00:07","2014-08-21 09:09","2014-08-21 09:17",
"家务","00:57","2014-08-21 08:12","2014-08-21 09:09",
"睡眠","06:55","2014-08-21 01:16","2014-08-21 08:12",
"Chaos","01:24","2014-08-20 23:51","2014-08-21 01:16",
"家务","03:10","2014-08-20 20:40","2014-08-20 23:51",
"交通","00:32","2014-08-20 20:08","2014-08-20 20:40",
"家务","00:10","2014-08-20 19:57","2014-08-20 20:08",
"用餐","00:16","2014-08-20 19:40","2014-08-20 19:57",
"交通","00:39","2014-08-20 19:00","2014-08-20 19:40",
"GDG","01:28","2014-08-20 17:32","2014-08-20 19:00",
"Chaos","00:27","2014-08-20 17:04","2014-08-20 17:32",
"GDG","01:53","2014-08-20 15:11","2014-08-20 17:04",
"交通","00:21","2014-08-20 14:49","2014-08-20 15:11",
"Chaos","00:58","2014-08-20 13:51","2014-08-20 14:49",
"用餐","00:17","2014-08-20 13:33","2014-08-20 13:51",
"交通","00:51","2014-08-20 12:42","2014-08-20 13:33",
"GDG","02:20","2014-08-20 10:21","2014-08-20 12:42",
"家务","00:03","2014-08-20 10:18","2014-08-20 10:21",
"GDG","00:21","2014-08-20 09:56","2014-08-20 10:18",
"家务","00:07","2014-08-20 09:49","2014-08-20 09:56",
"Chaos","00:49","2014-08-20 09:00","2014-08-20 09:49",
"用餐","00:20","2014-08-20 08:39","2014-08-20 09:00",
"交通","00:15","2014-08-20 08:24","2014-08-20 08:39",
"家务","00:32","2014-08-20 07:52","2014-08-20 08:24",
"睡眠","08:07","2014-08-19 23:44","2014-08-20 07:52",
"Chaos","02:34","2014-08-19 21:10","2014-08-19 23:44",
"交通","02:15","2014-08-19 18:54","2014-08-19 21:10",
"GDG","02:03","2014-08-19 16:50","2014-08-19 18:54",
"购物","00:28","2014-08-19 16:22","2014-08-19 16:50",
"Chaos","00:11","2014-08-19 16:11","2014-08-19 16:22",
"工作","01:07","2014-08-19 15:04","2014-08-19 16:11",
"Chaos","00:24","2014-08-19 14:39","2014-08-19 15:04",
"交通","00:12","2014-08-19 14:27","2014-08-19 14:39",
"Chaos","01:20","2014-08-19 13:07","2014-08-19 14:27",
"家务","01:27","2014-08-19 11:39","2014-08-19 13:07",
"Chaos","00:06","2014-08-19 11:33","2014-08-19 11:39",
"GDG","01:05","2014-08-19 10:27","2014-08-19 11:32",
"Chaos","00:40","2014-08-19 09:46","2014-08-19 10:27",
"交通","01:01","2014-08-19 08:44","2014-08-19 09:46",
"家务","00:28","2014-08-19 08:15","2014-08-19 08:44",
"睡眠","06:46","2014-08-19 01:29","2014-08-19 08:15",
"Chaos","00:28","2014-08-19 01:00","2014-08-19 01:29",
"阅读","00:59","2014-08-19 00:00","2014-08-19 01:00",""
"用餐","00:54","2014-08-18 23:06","2014-08-19 00:00",""
"交通","00:16","2014-08-18 22:49","2014-08-18 23:06",
"Chaos","00:22","2014-08-18 22:27","2014-08-18 22:49",
"GDG","02:45","2014-08-18 19:41","2014-08-18 22:27",
"Chaos","01:52","2014-08-18 17:49","2014-08-18 19:41",
"OBP","01:10","2014-08-18 16:39","2014-08-18 17:49",
"Chaos","00:53","2014-08-18 15:45","2014-08-18 16:39",
"家务","00:17","2014-08-18 15:28","2014-08-18 15:45",
"Chaos","00:35","2014-08-18 14:52","2014-08-18 15:28",
"交通","00:23","2014-08-18 14:28","2014-08-18 14:52",
"Chaos","01:10","2014-08-18 13:18","2014-08-18 14:28",
"交通","00:37","2014-08-18 12:40","2014-08-18 13:18",
"OBP","00:26","2014-08-18 12:13","2014-08-18 12:40",
"GDG","00:00","2014-08-18 12:13","2014-08-18 12:13",
"GDG","01:00","2014-08-18 11:13","2014-08-18 12:13",
"家务","00:12","2014-08-18 11:00","2014-08-18 11:13",
"Chaos","01:04","2014-08-18 09:56","2014-08-18 11:00",
"家务","00:22","2014-08-18 09:33","2014-08-18 09:56",
"交通","00:40","2014-08-18 08:53","2014-08-18 09:33",
"家务","00:55","2014-08-18 07:57","2014-08-18 08:53",
"睡眠","06:57","2014-08-18 00:59","2014-08-18 07:57",
"Chaos","03:39","2014-08-17 21:20","2014-08-18 00:59",
"家务","05:02","2014-08-17 16:17","2014-08-17 21:20",
"交通","01:00","2014-08-17 15:15","2014-08-17 16:15",""
"娱乐","01:00","2014-08-17 14:15","2014-08-17 15:15",""
"交通","00:22","2014-08-17 13:53","2014-08-17 14:15",""
"用餐","01:06","2014-08-17 12:46","2014-08-17 13:53",
"交通","01:00","2014-08-17 11:45","2014-08-17 12:46",
"娱乐","01:15","2014-08-17 10:30","2014-08-17 11:45",
"交通","00:56","2014-08-17 09:33","2014-08-17 10:30",
"家务","01:08","2014-08-17 08:25","2014-08-17 09:33",
"睡眠","06:45","2014-08-17 01:40","2014-08-17 08:25",
"Chaos","00:03","2014-08-17 01:36","2014-08-17 01:40",
"家务","06:00","2014-08-16 19:35","2014-08-17 01:35",""
"交流","03:20","2014-08-16 16:14","2014-08-16 19:35",""
"GDG","00:00","2014-08-16 13:40","2014-08-16 13:40",""
"用餐","01:26","2014-08-16 12:14","2014-08-16 13:40",""
"GDG","02:00","2014-08-16 10:10","2014-08-16 12:10",""
"家务","00:57","2014-08-16 09:12","2014-08-16 10:10",""
"睡眠","08:03","2014-08-16 01:09","2014-08-16 09:12",
"Chaos","00:00","2014-08-16 01:08","2014-08-16 01:09",
"睡眠","00:01","2014-08-16 01:07","2014-08-16 01:08",
"Chaos","02:15","2014-08-15 22:51","2014-08-16 01:07",
"用餐","00:30","2014-08-15 22:21","2014-08-15 22:51",
"Chaos","00:34","2014-08-15 21:47","2014-08-15 22:21",
"交通","00:13","2014-08-15 21:33","2014-08-15 21:47",
"GDG","04:18","2014-08-15 17:15","2014-08-15 21:33",
"工作","00:00","2014-08-15 17:15","2014-08-15 17:15",
"交流","00:18","2014-08-15 16:57","2014-08-15 17:15",
"GDG","01:49","2014-08-15 15:08","2014-08-15 16:57",
"Chaos","00:23","2014-08-15 14:45","2014-08-15 15:08",
"交通","00:18","2014-08-15 14:26","2014-08-15 14:45",
"Chaos","01:01","2014-08-15 13:24","2014-08-15 14:26",
"Pt0","02:08","2014-08-15 11:16","2014-08-15 13:24",
"GDG","00:32","2014-08-15 10:43","2014-08-15 11:16",
"工作","01:29","2014-08-15 09:13","2014-08-15 10:43",
"Chaos","00:14","2014-08-15 08:59","2014-08-15 09:13",
"交通","00:30","2014-08-15 08:29","2014-08-15 08:59",
"家务","00:31","2014-08-15 07:57","2014-08-15 08:29",
"睡眠","06:21","2014-08-15 01:35","2014-08-15 07:57",
"Chaos","01:35","2014-08-15 00:00","2014-08-15 01:35",
"家务","00:27","2014-08-14 23:32","2014-08-15 00:00",
"交通","00:16","2014-08-14 23:16","2014-08-14 23:32",
"GDG","01:32","2014-08-14 21:44","2014-08-14 23:16",
"交通","00:10","2014-08-14 21:33","2014-08-14 21:44",
"电影","01:52","2014-08-14 19:41","2014-08-14 21:33",
"GDG","01:16","2014-08-14 18:25","2014-08-14 19:41",
"交流","01:43","2014-08-14 16:41","2014-08-14 18:25",
"GDG","01:49","2014-08-14 14:52","2014-08-14 16:41",
"交通","00:02","2014-08-14 14:49","2014-08-14 14:52",
"Chaos","00:51","2014-08-14 13:57","2014-08-14 14:49",
"交通","00:50","2014-08-14 13:07","2014-08-14 13:57",
"Chaos","00:36","2014-08-14 12:30","2014-08-14 13:07",
"交流","01:31","2014-08-14 10:59","2014-08-14 12:30",
"Chaos","02:00","2014-08-14 08:59","2014-08-14 10:59",
"用餐","00:23","2014-08-14 08:35","2014-08-14 08:59",
"交通","00:13","2014-08-14 08:22","2014-08-14 08:35",
"家务","00:21","2014-08-14 08:00","2014-08-14 08:22",
"睡眠","06:58","2014-08-14 01:02","2014-08-14 08:00",
"电影","01:21","2014-08-13 23:40","2014-08-14 01:02",
"Chaos","02:05","2014-08-13 21:34","2014-08-13 23:40",
"交通","00:15","2014-08-13 21:18","2014-08-13 21:34",
"交流","02:16","2014-08-13 19:02","2014-08-13 21:18",
"用餐","00:36","2014-08-13 18:25","2014-08-13 19:02",
"工作","01:22","2014-08-13 17:03","2014-08-13 18:25",
"GDG","02:32","2014-08-13 14:31","2014-08-13 17:03",""
"交通","00:14","2014-08-13 14:16","2014-08-13 14:31",
"Chaos","00:00","2014-08-13 14:16","2014-08-13 14:16",
"Chaos","01:49","2014-08-13 12:27","2014-08-13 14:16",
"Chaos","00:37","2014-08-13 11:49","2014-08-13 12:27",
"GDG","02:04","2014-08-13 09:45","2014-08-13 11:50",""
"Chaos","00:50","2014-08-13 08:55","2014-08-13 09:45",""
"家务","01:02","2014-08-13 07:52","2014-08-13 08:55",
"睡眠","07:41","2014-08-13 00:10","2014-08-13 07:52",
"Chaos","02:21","2014-08-12 21:49","2014-08-13 00:10",""
"交通","00:25","2014-08-12 21:24","2014-08-12 21:49",
"交流","01:46","2014-08-12 19:38","2014-08-12 21:24",
"GDG","03:27","2014-08-12 16:11","2014-08-12 19:38",
"Chaos","01:26","2014-08-12 14:44","2014-08-12 16:11",
"交通","00:13","2014-08-12 14:30","2014-08-12 14:44",
"Chaos","01:31","2014-08-12 12:59","2014-08-12 14:30",
"交通","00:18","2014-08-12 12:40","2014-08-12 12:59",
"GDG","01:21","2014-08-12 11:18","2014-08-12 12:40",
"Chaos","00:50","2014-08-12 10:28","2014-08-12 11:18",
"家务","00:11","2014-08-12 10:17","2014-08-12 10:28",
"Chaos","00:15","2014-08-12 10:02","2014-08-12 10:17",
"交通","00:52","2014-08-12 09:10","2014-08-12 10:02",
"用餐","00:29","2014-08-12 08:40","2014-08-12 09:10",
"交通","00:12","2014-08-12 08:27","2014-08-12 08:40",
"家务","00:21","2014-08-12 08:06","2014-08-12 08:27",
"睡眠","06:38","2014-08-12 01:28","2014-08-12 08:06",
"Chaos","00:51","2014-08-12 00:37","2014-08-12 01:28",
"交通","01:17","2014-08-11 23:20","2014-08-12 00:37",
"工作","00:05","2014-08-11 23:14","2014-08-11 23:20",
"GDG","03:13","2014-08-11 20:00","2014-08-11 23:14",""
"GDG","00:23","2014-08-11 19:37","2014-08-11 20:00",
"工作","03:20","2014-08-11 16:17","2014-08-11 19:37",
"家务","00:07","2014-08-11 16:09","2014-08-11 16:17",
"GDG","00:08","2014-08-11 16:00","2014-08-11 16:09",
"家务","00:11","2014-08-11 15:49","2014-08-11 16:00",
"GDG","00:41","2014-08-11 15:07","2014-08-11 15:49",
"Chaos","00:15","2014-08-11 14:52","2014-08-11 15:07",
"交通","00:23","2014-08-11 14:29","2014-08-11 14:52",
"Chaos","00:42","2014-08-11 13:46","2014-08-11 14:29",
"交通","00:46","2014-08-11 13:00","2014-08-11 13:46",
"OBP","00:55","2014-08-11 12:05","2014-08-11 13:00",
"GDG","02:34","2014-08-11 09:30","2014-08-11 12:05",""
"家务","00:29","2014-08-11 09:00","2014-08-11 09:30",
"Chaos","00:07","2014-08-11 08:53","2014-08-11 09:00",
"用餐","00:22","2014-08-11 08:30","2014-08-11 08:53",
"交通","00:16","2014-08-11 08:14","2014-08-11 08:30",
"交通","00:00","2014-08-11 08:14","2014-08-11 08:14",
"家务","00:19","2014-08-11 07:55","2014-08-11 08:14",
"睡眠","06:26","2014-08-11 01:28","2014-08-11 07:55",
"Chaos","00:02","2014-08-11 01:26","2014-08-11 01:28",
"GDG","04:28","2014-08-10 20:57","2014-08-11 01:26",""
"用餐","02:10","2014-08-10 18:47","2014-08-10 20:57",
"交流","03:00","2014-08-10 15:45","2014-08-10 18:45",""
"交通","02:08","2014-08-10 13:36","2014-08-10 15:45",""
"家务","02:31","2014-08-10 11:04","2014-08-10 13:36",
"用餐","00:00","2014-08-10 11:04","2014-08-10 11:04",
"交通","01:19","2014-08-10 09:45","2014-08-10 11:04",
"家务","01:16","2014-08-10 08:28","2014-08-10 09:45",
"睡眠","08:16","2014-08-10 00:11","2014-08-10 08:28",
"GDG","03:02","2014-08-09 21:09","2014-08-10 00:11",
"家务","01:03","2014-08-09 20:06","2014-08-09 21:09",
"交通","00:21","2014-08-09 19:44","2014-08-09 20:06",
"交流","04:41","2014-08-09 15:03","2014-08-09 19:44",""
"用餐","01:38","2014-08-09 13:24","2014-08-09 15:03",
"家务","04:07","2014-08-09 09:17","2014-08-09 13:24",
"睡眠","07:36","2014-08-09 01:40","2014-08-09 09:17",
"Chaos","00:02","2014-08-09 01:38","2014-08-09 01:40",
"GDG","04:30","2014-08-08 21:07","2014-08-09 01:38",
"Chaos","01:35","2014-08-08 19:32","2014-08-08 21:07",
"用餐","00:30","2014-08-08 19:01","2014-08-08 19:32",
"交通","00:22","2014-08-08 18:38","2014-08-08 19:01",
"工作","01:59","2014-08-08 16:38","2014-08-08 18:38",
"家务","00:17","2014-08-08 16:21","2014-08-08 16:38",
"Chaos","00:08","2014-08-08 16:13","2014-08-08 16:21",
"交流","02:20","2014-08-08 13:53","2014-08-08 16:13",""
"用餐","00:56","2014-08-08 12:56","2014-08-08 13:52",
"交通","00:14","2014-08-08 12:42","2014-08-08 12:56",
"GDG","00:52","2014-08-08 11:49","2014-08-08 12:42",
"家务","00:13","2014-08-08 11:36","2014-08-08 11:49",
"Chaos","01:00","2014-08-08 10:35","2014-08-08 11:36",
"家务","00:08","2014-08-08 10:26","2014-08-08 10:35",
"Chaos","00:54","2014-08-08 09:32","2014-08-08 10:26",
"用餐","00:45","2014-08-08 08:46","2014-08-08 09:32",
"交通","00:14","2014-08-08 08:31","2014-08-08 08:46",
"家务","00:21","2014-08-08 08:09","2014-08-08 08:31",
"睡眠","07:43","2014-08-08 00:25","2014-08-08 08:09",
"Chaos","02:23","2014-08-07 22:02","2014-08-08 00:25",
"用餐","02:31","2014-08-07 19:31","2014-08-07 22:02",
"交通","00:10","2014-08-07 19:20","2014-08-07 19:31",
"家务","00:41","2014-08-07 18:39","2014-08-07 19:20",
"GDG","01:12","2014-08-07 17:27","2014-08-07 18:39",
"家务","00:21","2014-08-07 17:05","2014-08-07 17:27",
"Chaos","00:14","2014-08-07 16:50","2014-08-07 17:05",
"GDG","01:28","2014-08-07 15:22","2014-08-07 16:50",
"Chaos","00:34","2014-08-07 14:47","2014-08-07 15:22",
"交通","00:32","2014-08-07 14:15","2014-08-07 14:47",
"Chaos","01:14","2014-08-07 13:01","2014-08-07 14:15",
"用餐","00:11","2014-08-07 12:49","2014-08-07 13:01",
"交通","00:18","2014-08-07 12:31","2014-08-07 12:49",
"交流","01:32","2014-08-07 10:58","2014-08-07 12:30",
"Chaos","01:52","2014-08-07 09:06","2014-08-07 10:58",
"用餐","00:26","2014-08-07 08:40","2014-08-07 09:06",
"交通","00:16","2014-08-07 08:24","2014-08-07 08:40",
"睡眠","07:25","2014-08-07 00:59","2014-08-07 08:24",
"Chaos","01:09","2014-08-06 23:49","2014-08-07 00:59",
"用餐","00:56","2014-08-06 22:53","2014-08-06 23:49",
"交通","00:22","2014-08-06 22:30","2014-08-06 22:53",
"GDG","05:05","2014-08-06 17:25","2014-08-06 22:30",
"GDG","00:12","2014-08-06 17:12","2014-08-06 17:25",
"工作","00:24","2014-08-06 16:48","2014-08-06 17:12",
"交流","00:47","2014-08-06 16:00","2014-08-06 16:48",
"Chaos","01:02","2014-08-06 14:57","2014-08-06 16:00",
"交通","00:31","2014-08-06 14:25","2014-08-06 14:57",
"Chaos","01:24","2014-08-06 13:01","2014-08-06 14:25",
"交通","00:34","2014-08-06 12:26","2014-08-06 13:01",
"Chaos","00:13","2014-08-06 12:13","2014-08-06 12:26",
"GDG","01:57","2014-08-06 10:15","2014-08-06 12:13",
"Chaos","00:02","2014-08-06 10:12","2014-08-06 10:15",
"家务","00:13","2014-08-06 09:59","2014-08-06 10:12",
"Chaos","00:36","2014-08-06 09:22","2014-08-06 09:59",
"用餐","00:38","2014-08-06 08:44","2014-08-06 09:22",
"家务","00:44","2014-08-06 07:59","2014-08-06 08:44",
"睡眠","01:16","2014-08-06 06:42","2014-08-06 07:59",
"Ukulele","00:00","2014-08-06 06:42","2014-08-06 06:42",
"睡眠","05:52","2014-08-06 00:49","2014-08-06 06:42",""
"Chaos","02:59","2014-08-05 21:50","2014-08-06 00:49",
"交通","00:16","2014-08-05 21:34","2014-08-05 21:50",
"Chaos","00:41","2014-08-05 20:53","2014-08-05 21:34",
"GDG","00:00","2014-08-05 20:53","2014-08-05 20:53",
"GDG","00:45","2014-08-05 20:07","2014-08-05 20:53",
"Chaos","01:01","2014-08-05 19:06","2014-08-05 20:07",
"GDG","00:59","2014-08-05 18:06","2014-08-05 19:06",""
"GDG","01:40","2014-08-05 16:26","2014-08-05 18:06",""
"交流","01:38","2014-08-05 14:47","2014-08-05 16:26",""
"交通","00:14","2014-08-05 14:32","2014-08-05 14:47",
"Chaos","01:53","2014-08-05 12:39","2014-08-05 14:32",
"用餐","00:11","2014-08-05 12:27","2014-08-05 12:39",
"家务","00:44","2014-08-05 11:43","2014-08-05 12:27",
"GDG","01:12","2014-08-05 10:30","2014-08-05 11:43",""
"Chaos","01:37","2014-08-05 08:53","2014-08-05 10:30",
"交通","00:14","2014-08-05 08:39","2014-08-05 08:53",
"家务","00:38","2014-08-05 08:00","2014-08-05 08:39",
"睡眠","07:09","2014-08-05 00:50","2014-08-05 08:00",
"Chaos","02:06","2014-08-04 22:44","2014-08-05 00:50",
"用餐","00:30","2014-08-04 22:14","2014-08-04 22:44",
"Chaos","00:00","2014-08-04 22:14","2014-08-04 22:14",
"交通","00:35","2014-08-04 21:39","2014-08-04 22:14",
"Chaos","00:46","2014-08-04 20:52","2014-08-04 21:39",
"OBP","00:56","2014-08-04 19:55","2014-08-04 20:52",
"Chaos","00:39","2014-08-04 19:16","2014-08-04 19:55",
"OBP","00:03","2014-08-04 19:12","2014-08-04 19:16",
"Chaos","00:08","2014-08-04 19:04","2014-08-04 19:12",
"家务","00:41","2014-08-04 18:23","2014-08-04 19:04",
"交流","01:10","2014-08-04 17:12","2014-08-04 18:23",
"Chaos","00:33","2014-08-04 16:38","2014-08-04 17:12",
"家务","00:21","2014-08-04 16:17","2014-08-04 16:38",
"交流","01:17","2014-08-04 14:59","2014-08-04 16:17",""
"家务","00:25","2014-08-04 14:34","2014-08-04 14:59",
"交通","00:00","2014-08-04 14:20","2014-08-04 14:20",
"交通","00:13","2014-08-04 14:20","2014-08-04 14:34",
"Chaos","00:51","2014-08-04 13:28","2014-08-04 14:20",
